*********************[2016-04-20 1:18:19:565 | 0 ] Status: Start Running*********************
[2016-04-20 1:19:08:105 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:08:108 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:08:111 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:08:113 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:08:782 | 0 ] Election Error: Fail to receive OKAY from 1 within timeout(700 ms)
[2016-04-20 1:19:08:782 | 0 ] Election Error: Fail to receive OKAY from 3 within timeout(700 ms)
[2016-04-20 1:19:08:807 | 0 ] Internal: Received OKAY from 4
[2016-04-20 1:19:09:434 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:437 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:483 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:09:690 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:694 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:696 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:700 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:743 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:746 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:09:751 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:10:343 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:12:339 | 0 ] Find leader (3) crash
[2016-04-20 1:19:12:339 | 0 ] Algorithm: send Elect 0 to 1
[2016-04-20 1:19:12:340 | 0 ] Algorithm: send Elect 0 to 2
[2016-04-20 1:19:12:340 | 0 ] Algorithm: send Elect 0 to 3
[2016-04-20 1:19:12:341 | 0 ] Election Error: Crash Error 3
[2016-04-20 1:19:12:341 | 0 ] Algorithm: send Elect 0 to 4
[2016-04-20 1:19:12:341 | 0 ] Internal: Received OKAY from 2
[2016-04-20 1:19:12:341 | 0 ] Algorithm: send Elect 0 to 5
[2016-04-20 1:19:12:342 | 0 ] Algorithm: send Elect 0 to 6
[2016-04-20 1:19:12:342 | 0 ] Algorithm: send Elect 0 to 7
[2016-04-20 1:19:12:343 | 0 ] Internal: Waiting for response
[2016-04-20 1:19:12:343 | 0 ] Alogorithm: Wait for 700 ms
[2016-04-20 1:19:12:343 | 0 ] Internal: Received OKAY from 5
[2016-04-20 1:19:12:343 | 0 ] Internal: Received OKAY from 6
[2016-04-20 1:19:12:344 | 0 ] Internal: Received OKAY from 7
[2016-04-20 1:19:12:345 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:351 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:356 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:362 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:365 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:369 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:375 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:12:379 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:47 | 0 ] Election Error: Fail to receive OKAY from 1 within timeout(700 ms)
[2016-04-20 1:19:13:47 | 0 ] Election Error: Fail to receive OKAY from 3 within timeout(700 ms)
[2016-04-20 1:19:13:62 | 0 ] Internal: Received OKAY from 4
[2016-04-20 1:19:13:634 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:641 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:685 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:13:811 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:817 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:819 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:821 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:829 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:831 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:13:833 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:14:433 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:15:979 | 0 ] Find leader (3) crash
[2016-04-20 1:19:15:979 | 0 ] Algorithm: send Elect 0 to 1
[2016-04-20 1:19:15:980 | 0 ] Algorithm: send Elect 0 to 2
[2016-04-20 1:19:15:981 | 0 ] Algorithm: send Elect 0 to 3
[2016-04-20 1:19:15:981 | 0 ] Election Error: Crash Error 3
[2016-04-20 1:19:15:981 | 0 ] Algorithm: send Elect 0 to 4
[2016-04-20 1:19:15:981 | 0 ] Internal: Received OKAY from 2
[2016-04-20 1:19:15:981 | 0 ] Algorithm: send Elect 0 to 5
[2016-04-20 1:19:15:982 | 0 ] Algorithm: send Elect 0 to 6
[2016-04-20 1:19:15:982 | 0 ] Algorithm: send Elect 0 to 7
[2016-04-20 1:19:15:983 | 0 ] Internal: Waiting for response
[2016-04-20 1:19:15:983 | 0 ] Alogorithm: Wait for 700 ms
[2016-04-20 1:19:15:983 | 0 ] Internal: Received OKAY from 5
[2016-04-20 1:19:15:983 | 0 ] Internal: Received OKAY from 6
[2016-04-20 1:19:15:984 | 0 ] Internal: Received OKAY from 7
[2016-04-20 1:19:15:988 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:15:991 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:15:993 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:15:995 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:15:998 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:16:00 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:16:02 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:16:05 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:16:494 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:16:497 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:16:544 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:16:686 | 0 ] Election Error: Fail to receive OKAY from 1 within timeout(700 ms)
[2016-04-20 1:19:16:686 | 0 ] Election Error: Fail to receive OKAY from 3 within timeout(700 ms)
[2016-04-20 1:19:16:704 | 0 ] Internal: Received OKAY from 4
[2016-04-20 1:19:17:90 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:91 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:93 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:95 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:121 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:123 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:125 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:17:724 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:18:930 | 0 ] Find leader (3) crash
[2016-04-20 1:19:18:930 | 0 ] Algorithm: send Elect 0 to 1
[2016-04-20 1:19:18:931 | 0 ] Algorithm: send Elect 0 to 2
[2016-04-20 1:19:18:931 | 0 ] Algorithm: send Elect 0 to 3
[2016-04-20 1:19:18:932 | 0 ] Election Error: Crash Error 3
[2016-04-20 1:19:18:932 | 0 ] Algorithm: send Elect 0 to 4
[2016-04-20 1:19:18:932 | 0 ] Internal: Received OKAY from 2
[2016-04-20 1:19:18:932 | 0 ] Algorithm: send Elect 0 to 5
[2016-04-20 1:19:18:933 | 0 ] Algorithm: send Elect 0 to 6
[2016-04-20 1:19:18:934 | 0 ] Algorithm: send Elect 0 to 7
[2016-04-20 1:19:18:934 | 0 ] Internal: Received OKAY from 5
[2016-04-20 1:19:18:934 | 0 ] Internal: Waiting for response
[2016-04-20 1:19:18:934 | 0 ] Alogorithm: Wait for 700 ms
[2016-04-20 1:19:18:934 | 0 ] Internal: Received OKAY from 6
[2016-04-20 1:19:18:935 | 0 ] Internal: Received OKAY from 7
[2016-04-20 1:19:18:935 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:939 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:941 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:944 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:946 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:949 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:951 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:18:954 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:496 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:500 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:545 | 0 ] Internal: Received Result from 3
[2016-04-20 1:19:19:591 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:593 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:595 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:597 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:19:642 | 0 ] Election Error: Fail to receive OKAY from 1 within timeout(700 ms)
[2016-04-20 1:19:19:642 | 0 ] Election Error: Fail to receive OKAY from 3 within timeout(700 ms)
[2016-04-20 1:19:20:330 | 0 ] Internal: Received OKAY from 4
[2016-04-20 1:19:20:839 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:20:841 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:20:844 | 0 ] Internal: Received Result from 7
[2016-04-20 1:19:21:440 | 0 ] Internal: Received Result from 3
*********************[2016-04-20 1:19:21:542 | 0 ] Status: Close Server*********************
[2016-04-20 1:20:11:565 | 0 ] Algorithm: send Elect 0 to 1
*********************[2016-04-20 1:20:11:593 | 0 ] Status: Start Running*********************
[2016-04-20 1:20:12:601 | 0 ] Internal: Received OKAY from 1
[2016-04-20 1:20:12:602 | 0 ] Algorithm: send Elect 0 to 2
[2016-04-20 1:20:12:603 | 0 ] Algorithm: send Elect 0 to 3
[2016-04-20 1:20:12:604 | 0 ] Internal: Received OKAY from 2
[2016-04-20 1:20:12:604 | 0 ] Algorithm: send Elect 0 to 4
[2016-04-20 1:20:12:605 | 0 ] Algorithm: send Elect 0 to 5
[2016-04-20 1:20:12:606 | 0 ] Internal: Waiting for response
[2016-04-20 1:20:12:606 | 0 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:12:609 | 0 ] Internal: Received OKAY from 3
[2016-04-20 1:20:12:610 | 0 ] Internal: Received OKAY from 4
[2016-04-20 1:20:12:610 | 0 ] Internal: Received OKAY from 5
[2016-04-20 1:20:12:610 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:618 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:639 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:651 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:665 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:675 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:683 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:696 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:710 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:722 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:730 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:737 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:754 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:761 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:766 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:12:775 | 0 ] Internal: Received Result from 5
*********************[2016-04-20 1:20:21:111 | 0 ] Status: Close Server*********************
*********************[2016-04-20 1:20:21:620 | 0 ] Status: Start Running*********************
[2016-04-20 1:20:21:621 | 0 ] Algorithm: send Elect 0 to 1
[2016-04-20 1:20:21:622 | 0 ] Algorithm: send Elect 0 to 2
[2016-04-20 1:20:21:622 | 0 ] Algorithm: send Elect 0 to 3
[2016-04-20 1:20:21:622 | 0 ] Internal: Received OKAY from 1
[2016-04-20 1:20:21:623 | 0 ] Algorithm: send Elect 0 to 4
[2016-04-20 1:20:21:623 | 0 ] Internal: Received OKAY from 2
[2016-04-20 1:20:21:624 | 0 ] Algorithm: send Elect 0 to 5
[2016-04-20 1:20:21:624 | 0 ] Internal: Received OKAY from 3
[2016-04-20 1:20:21:625 | 0 ] Internal: Waiting for response
[2016-04-20 1:20:21:625 | 0 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:626 | 0 ] Internal: Received OKAY from 4
[2016-04-20 1:20:21:627 | 0 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:627 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:632 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:637 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:643 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:651 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:654 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:658 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:662 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:674 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:675 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:675 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:684 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:690 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:696 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:702 | 0 ] Internal: Received Result from 5
[2016-04-20 1:20:21:707 | 0 ] Internal: Received Result from 5
*********************[2016-04-20 1:21:30:422 | 0 ] Status: Close Server*********************
